IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.118.112.138,443,443,true,FRA,Europe,Frankfurt,273,1.95
35.156.134.213,8443,443,true,FRA,Europe,Frankfurt,226,1.93
188.34.194.123,443,443,true,FRA,Europe,Frankfurt,186,1.88
34.154.152.98,443,443,true,FRA,Europe,Frankfurt,241,1.80
3.125.112.128,2096,443,true,FRA,Europe,Frankfurt,213,1.79
206.53.48.105,443,443,true,FRA,Europe,Frankfurt,269,1.74
51.38.98.202,443,443,true,FRA,Europe,Frankfurt,279,1.74
20.52.162.197,8080,443,true,FRA,Europe,Frankfurt,245,1.72
52.59.254.244,8080,443,true,FRA,Europe,Frankfurt,220,1.69
46.101.97.145,443,443,true,FRA,Europe,Frankfurt,315,1.61
52.57.19.134,8080,443,true,FRA,Europe,Frankfurt,216,1.60
144.24.173.250,8443,443,true,FRA,Europe,Frankfurt,259,1.54
3.124.238.175,443,443,true,FRA,Europe,Frankfurt,214,1.53
34.154.252.252,443,443,true,FRA,Europe,Frankfurt,258,1.51
158.101.207.190,443,443,true,FRA,Europe,Frankfurt,249,1.48
80.76.32.165,443,443,true,AMS,Europe,Amsterdam,287,1.46
212.224.118.29,443,443,true,FRA,Europe,Frankfurt,321,1.42
3.122.86.99,443,443,true,FRA,Europe,Frankfurt,219,1.39
52.28.84.2,443,443,true,FRA,Europe,Frankfurt,212,1.37
3.126.221.11,2053,443,true,FRA,Europe,Frankfurt,222,1.37
130.61.109.6,2053,443,true,FRA,Europe,Frankfurt,254,1.31
104.248.128.137,443,443,true,FRA,Europe,Frankfurt,308,1.28
45.147.50.154,443,443,true,FRA,Europe,Frankfurt,354,1.28
18.194.183.74,2053,443,true,FRA,Europe,Frankfurt,223,1.21
20.33.18.23,443,443,true,FRA,Europe,Frankfurt,283,1.20
51.116.121.25,2053,443,true,FRA,Europe,Frankfurt,238,1.19
185.8.60.113,443,443,true,FRA,Europe,Frankfurt,279,1.18
144.21.39.195,443,443,true,FRA,Europe,Frankfurt,251,1.14
165.227.134.63,443,443,true,FRA,Europe,Frankfurt,302,1.12
4.185.171.220,2053,443,true,FRA,Europe,Frankfurt,242,1.05
34.107.24.217,443,443,true,FRA,Europe,Frankfurt,254,0.99
34.116.214.235,443,443,true,FRA,Europe,Frankfurt,276,0.98
34.118.52.240,443,443,true,FRA,Europe,Frankfurt,292,0.97
34.116.152.212,443,443,true,FRA,Europe,Frankfurt,257,0.95
95.214.11.208,443,443,true,FRA,Europe,Frankfurt,292,0.83
45.95.173.22,443,443,true,FRA,Europe,Frankfurt,281,0.83
150.230.149.241,443,443,true,FRA,Europe,Frankfurt,253,0.81
157.245.27.205,443,443,true,FRA,Europe,Frankfurt,325,0.76
176.97.75.90,443,443,true,FRA,Europe,Frankfurt,215,0.71
31.172.70.222,443,443,true,FRA,Europe,Frankfurt,287,0.64
18.192.113.68,8443,443,true,FRA,Europe,Frankfurt,222,0.59
34.88.63.160,443,443,true,FRA,Europe,Frankfurt,314,0.54
